manufacturer,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
Volkswagen,e-Golf,85,01.07.2015,20,1.5,Summer tires,1,1,1,Moderate,7.5,0,0,46,-9.3
Volkswagen,e-Golf,85,01.07.2015,21,3.59,Summer tires,1,1,1,Moderate,17.1,0,0,41,0.3
Volkswagen,e-Golf,85,01.07.2015,1,0.15,Summer tires,1,0,0,Moderate,15.8,0,0,16,-1
Volkswagen,e-Golf,85,30.06.2015,21,1.53,Summer tires,1,1,1,Moderate,7.3,0,0,59,-9.5
Volkswagen,e-Golf,85,29.06.2015,20,3.44,Summer tires,1,1,1,Moderate,17.2,0,0,48,0.4
Volkswagen,e-Golf,85,28.06.2015,239,30.11,Summer tires,0,1,1,Moderate,12.6,1,0,51,-4.2
Volkswagen,e-Golf,85,28.06.2015,1,0.13,Summer tires,1,0,0,Moderate,13.1,0,0,14,-3.7
Volkswagen,e-Golf,85,27.06.2015,241,30.12,Summer tires,1,1,0,Moderate,12.5,1,0,63,-4.3
Volkswagen,e-Golf,85,26.06.2015,24,2.83,Summer tires,1,0,1,Moderate,11.8,0,0,28,-5
Volkswagen,e-Golf,85,26.06.2015,5,0.6,Summer tires,1,0,0,Moderate,12,0,0,2,-4.8
Volkswagen,e-Golf,85,26.06.2015,20,1.48,Summer tires,1,1,1,Moderate,7.4,0,0,46,-9.4
Volkswagen,e-Golf,85,26.06.2015,20,3.48,Summer tires,1,1,1,Moderate,17.4,0,0,49,0.6
Volkswagen,e-Golf,85,25.06.2015,20,1.46,Summer tires,1,1,1,Moderate,7.3,0,0,48,-9.5
Volkswagen,e-Golf,85,25.06.2015,20,3.42,Summer tires,1,1,1,Moderate,17.1,0,0,44,0.3
Volkswagen,e-Golf,85,24.06.2015,20,1.66,Summer tires,1,1,1,Moderate,8.3,0,0,45,-8.5
Volkswagen,e-Golf,85,24.06.2015,20,3.62,Summer tires,1,1,1,Moderate,18.1,0,0,49,1.3
Volkswagen,e-Golf,85,23.06.2015,2,0.33,Summer tires,1,0,0,Moderate,16.9,0,0,24,0.1
Volkswagen,e-Golf,85,23.06.2015,21,2.05,Summer tires,1,1,1,Moderate,9.8,0,0,49,-7
Volkswagen,e-Golf,85,23.06.2015,20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,45,1.1
Volkswagen,e-Golf,85,20.06.2015,23,2.8,Summer tires,1,0,1,Moderate,12.2,0,0,41,-4.6
Volkswagen,e-Golf,85,19.06.2015,4,0.51,Summer tires,1,0,0,Moderate,12.8,0,0,24,-4
Volkswagen,e-Golf,85,19.06.2015,20,3.84,Summer tires,1,1,1,Moderate,19.2,0,0,47,2.4
Volkswagen,e-Golf,85,18.06.2015,20,1.7,Summer tires,1,1,1,Moderate,8.5,0,0,45,-8.3
Volkswagen,e-Golf,85,18.06.2015,20,3.86,Summer tires,1,1,1,Moderate,19.3,0,0,15,2.5
Volkswagen,e-Golf,85,17.06.2015,20,1.62,Summer tires,1,1,1,Moderate,8.1,1,0,46,-8.7
Volkswagen,e-Golf,85,17.06.2015,6,0.62,Summer tires,1,0,0,Moderate,10.3,1,0,23,-6.5
Volkswagen,e-Golf,85,17.06.2015,20,3.68,Summer tires,1,1,1,Moderate,18.4,1,0,46,1.6
Volkswagen,e-Golf,85,16.06.2015,2,0.2,Summer tires,1,0,0,Moderate,10.2,0,0,19,-6.6
Volkswagen,e-Golf,85,16.06.2015,20,1.8,Summer tires,1,1,1,Moderate,9,0,0,33,-7.8
Volkswagen,e-Golf,85,16.06.2015,20,3.52,Summer tires,1,1,1,Moderate,17.6,0,0,52,0.8
Volkswagen,e-Golf,85,15.06.2015,26,2.57,Summer tires,1,1,1,Moderate,9.9,0,0,42,-6.9
Volkswagen,e-Golf,85,15.06.2015,20,3.42,Summer tires,1,1,1,Moderate,17.1,0,0,39,0.3
Volkswagen,e-Golf,85,14.06.2015,71,8.09,Summer tires,0,1,0,Moderate,11.4,0,0,53,-5.4
Volkswagen,e-Golf,85,13.06.2015,5,0.47,Summer tires,1,0,0,Moderate,9.4,0,0,21,-7.4
Volkswagen,e-Golf,85,12.06.2015,20,1.28,Summer tires,1,1,1,Moderate,6.4,0,0,46,-10.4
Volkswagen,e-Golf,85,12.06.2015,7,0.6,Summer tires,1,0,0,Moderate,8.7,0,0,15,-8.1
Volkswagen,e-Golf,85,12.06.2015,20,2.16,Summer tires,1,1,1,Moderate,10.8,0,0,43,-6
Volkswagen,e-Golf,85,11.06.2015,7,0.94,Summer tires,1,0,0,Moderate,13.4,0,0,26,-3.4
Volkswagen,e-Golf,85,11.06.2015,5,0.47,Summer tires,1,0,0,Moderate,9.5,0,0,22,-7.3
Volkswagen,e-Golf,85,11.06.2015,20,3.54,Summer tires,1,1,1,Moderate,17.7,0,0,48,0.9
Volkswagen,e-Golf,85,09.06.2015,48,5.56,Summer tires,1,0,1,Moderate,11.6,0,0,35,-5.2
Volkswagen,e-Golf,85,09.06.2015,20,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,49,0.7
Volkswagen,e-Golf,85,08.06.2015,20,1.62,Summer tires,1,1,1,Moderate,8.1,0,0,48,-8.7
Volkswagen,e-Golf,85,08.06.2015,20,3.48,Summer tires,1,1,1,Moderate,17.4,0,0,48,0.6
Volkswagen,e-Golf,85,07.06.2015,6,0.75,Summer tires,1,0,0,Moderate,12.6,0,0,21,-4.2
Volkswagen,e-Golf,85,07.06.2015,13,1.4,Summer tires,0,0,1,Moderate,10.8,0,0,23,-6
Volkswagen,e-Golf,85,06.06.2015,198,21.78,Summer tires,0,1,0,Moderate,11,0,0,59,-5.8
Volkswagen,e-Golf,85,06.06.2015,242,26.86,Summer tires,0,1,1,Moderate,11.1,0,0,47,-5.7
Volkswagen,e-Golf,85,04.06.2015,5,0.68,Summer tires,1,0,0,Moderate,13.6,0,0,12,-3.2
Volkswagen,e-Golf,85,03.06.2015,20,1.52,Summer tires,1,1,1,Moderate,7.6,0,0,49,-9.2
Volkswagen,e-Golf,85,03.06.2015,20,3.38,Summer tires,1,1,1,Moderate,16.9,0,0,46,0.1
Volkswagen,e-Golf,85,03.06.2015,2,0.29,Summer tires,1,0,0,Moderate,14.4,0,0,23,-2.4
Volkswagen,e-Golf,85,02.06.2015,20,7.9,Summer tires,1,1,1,Moderate,7.9,0,0,39,-8.9
Volkswagen,e-Golf,85,02.06.2015,20,3.75,Summer tires,1,1,1,Moderate,18.7,0,0,43,1.9
Volkswagen,e-Golf,85,01.06.2015,20,1.46,Summer tires,1,1,1,Moderate,7.3,0,0,44,-9.5
Volkswagen,e-Golf,85,01.06.2015,20,3.54,Summer tires,1,1,1,Moderate,17.7,0,0,45,0.9
Volkswagen,e-Golf,85,29.05.2015,20,1.58,Summer tires,1,1,1,Moderate,7.9,0,0,44,-8.9
Volkswagen,e-Golf,85,29.05.2015,20,3.64,Summer tires,1,1,1,Moderate,18.2,0,0,47,1.4
Volkswagen,e-Golf,85,28.05.2015,20,2.1,Summer tires,1,1,1,Moderate,10.5,0,0,30,-6.3
Volkswagen,e-Golf,85,28.05.2015,20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,45,1.1
Volkswagen,e-Golf,85,27.05.2015,20,1.6,Summer tires,1,1,1,Moderate,8,0,0,47,-8.8
Volkswagen,e-Golf,85,27.05.2015,20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,47,1.1
Volkswagen,e-Golf,85,27.05.2015,8,1.11,Summer tires,1,0,0,Moderate,13.9,0,0,23,-2.9
Volkswagen,e-Golf,85,26.05.2015,21,2.63,Summer tires,0,0,1,Moderate,12.5,0,0,32,-4.3
Volkswagen,e-Golf,85,26.05.2015,2,0.21,Summer tires,1,0,0,Moderate,10.5,0,0,19,-6.3
Volkswagen,e-Golf,85,26.05.2015,2,0.28,Summer tires,1,0,0,Moderate,14,0,0,12,-2.8
Volkswagen,e-Golf,85,25.05.2015,589,75.98,Summer tires,0,1,0,Moderate,12.9,0,0,68,-3.9
Volkswagen,e-Golf,85,24.05.2015,1,0.12,Summer tires,1,0,0,Moderate,15.5,0,0,14,-1.3
Volkswagen,e-Golf,85,23.05.2015,5,0.68,Summer tires,1,0,0,Moderate,13.5,0,0,15,-3.3
Volkswagen,e-Golf,85,23.05.2015,11,1.28,Summer tires,1,0,0,Moderate,11.6,0,0,18,-5.2
Volkswagen,e-Golf,85,22.05.2015,2,0.25,Summer tires,1,0,0,Moderate,12.5,0,0,17,-4.3
Volkswagen,e-Golf,85,21.05.2015,451,51.41,Summer tires,0,1,0,Moderate,11.4,0,0,60,-5.4
Volkswagen,e-Golf,85,21.05.2015,130,18.07,Summer tires,0,0,1,Moderate,13.9,0,0,66,-2.9
Volkswagen,e-Golf,85,20.05.2015,20,1.66,Summer tires,1,1,1,Moderate,8.3,0,0,47,-8.5
Volkswagen,e-Golf,85,20.05.2015,20,3.7,Summer tires,1,1,1,Moderate,18.5,0,0,47,1.7
Volkswagen,e-Golf,85,20.05.2015,8,1.12,Summer tires,1,0,0,Moderate,14,0,0,28,-2.8
Volkswagen,e-Golf,85,19.05.2015,4,0.5,Summer tires,1,0,0,Moderate,12.4,0,0,23,-4.4
Volkswagen,e-Golf,85,18.05.2015,2,0.33,Summer tires,0,1,1,Moderate,16.4,0,0,4,-0.4
Volkswagen,e-Golf,85,17.05.2015,26,3.56,Summer tires,0,1,1,Moderate,13.7,0,0,54,-3.1
Volkswagen,e-Golf,85,17.05.2015,25,3.25,Summer tires,0,1,1,Moderate,13,0,0,59,-3.8
Volkswagen,e-Golf,85,16.05.2015,32,5.18,Summer tires,0,1,1,Moderate,16.2,0,0,30,-0.6
Volkswagen,e-Golf,85,15.05.2015,20,1.6,Summer tires,1,1,1,Moderate,8,0,0,51,-8.8
Volkswagen,e-Golf,85,15.05.2015,20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,49,1.1
Volkswagen,e-Golf,85,14.05.2015,7,0.8,Summer tires,1,0,0,Moderate,11.4,1,0,24,-5.4
Volkswagen,e-Golf,85,13.05.2015,20,1.8,Summer tires,1,1,1,Moderate,9,1,0,46,-7.8
Volkswagen,e-Golf,85,13.05.2015,1,0.19,Summer tires,1,0,0,Moderate,10.9,0,0,15,-5.9
Volkswagen,e-Golf,85,13.05.2015,20,3.84,Summer tires,1,1,1,Moderate,19.2,1,0,43,2.4
Volkswagen,e-Golf,85,12.05.2015,8,1.25,Summer tires,1,0,0,Moderate,15.6,0,0,26,-1.2
Volkswagen,e-Golf,85,12.05.2015,22,1.98,Summer tires,1,1,1,Moderate,9,0,0,34,-7.8
Volkswagen,e-Golf,85,12.05.2015,20,3.62,Summer tires,1,1,1,Moderate,18.1,0,0,51,1.3
Volkswagen,e-Golf,85,11.05.2015,20,1.46,Summer tires,1,1,1,Moderate,7.3,0,0,44,-9.5
Volkswagen,e-Golf,85,11.05.2015,20,3.64,Summer tires,1,1,1,Moderate,18.2,0,0,49,1.4
Volkswagen,e-Golf,85,09.05.2015,26,3.33,Summer tires,1,1,0,Moderate,12.8,0,0,37,-4
Volkswagen,e-Golf,85,09.05.2015,76,11.25,Summer tires,0,1,1,Moderate,14.8,0,0,53,-2
Volkswagen,e-Golf,85,09.05.2015,4,0.5,Summer tires,1,0,0,Moderate,12.6,0,0,20,-4.2
Volkswagen,e-Golf,85,08.05.2015,19,1.46,Summer tires,1,1,1,Moderate,7.7,0,0,44,-9.1
Volkswagen,e-Golf,85,08.05.2015,20,3.6,Summer tires,1,1,1,Moderate,18,0,0,47,1.2
Volkswagen,e-Golf,85,07.05.2015,20,1.42,Summer tires,1,1,1,Moderate,7.1,0,0,44,-9.7
Volkswagen,e-Golf,85,07.05.2015,4,0.4,Summer tires,1,0,0,Moderate,10.1,0,0,21,-6.7
Volkswagen,e-Golf,85,07.05.2015,20,3.74,Summer tires,1,1,1,Moderate,18.7,0,0,40,1.9
Volkswagen,e-Golf,85,06.05.2015,20,1.78,Summer tires,1,1,1,Moderate,8.9,0,0,48,-7.9
Volkswagen,e-Golf,85,06.05.2015,20,3.7,Summer tires,1,1,1,Moderate,18.5,0,0,39,1.7
Volkswagen,e-Golf,85,05.05.2015,24,2.18,Summer tires,1,1,1,Moderate,9.1,0,0,37,-7.7
Volkswagen,e-Golf,85,05.05.2015,20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,42,1.1
Volkswagen,e-Golf,85,03.05.2015,12,1.16,Summer tires,1,0,0,Moderate,9.7,0,0,17,-7.1
Volkswagen,e-Golf,85,30.04.2015,22,2.24,Summer tires,1,1,1,Moderate,10.2,0,0,40,-6.6
Volkswagen,e-Golf,85,30.04.2015,20,3.94,Summer tires,1,1,1,Moderate,19.7,0,0,43,2.9
Volkswagen,e-Golf,85,29.04.2015,20,1.62,Summer tires,1,1,1,Moderate,8.1,0,0,49,-8.7
Volkswagen,e-Golf,85,29.04.2015,20,3.9,Summer tires,1,1,1,Moderate,19.5,0,0,41,2.7
Volkswagen,e-Golf,85,28.04.2015,2,0.35,Summer tires,1,0,0,Moderate,17.3,0,0,28,0.5
Volkswagen,e-Golf,85,28.04.2015,23,2.07,Summer tires,1,1,1,Moderate,9,0,0,35,-7.8
Volkswagen,e-Golf,85,28.04.2015,20,3.92,Summer tires,1,1,1,Moderate,19.6,0,0,45,2.8
Volkswagen,e-Golf,85,27.04.2015,20,1.98,Summer tires,1,1,1,Moderate,9.9,0,0,49,-6.9
Volkswagen,e-Golf,85,27.04.2015,20,3.88,Summer tires,1,1,1,Moderate,19.4,0,0,38,2.6
Volkswagen,e-Golf,85,26.04.2015,7,0.7,Summer tires,1,0,0,Moderate,10,0,0,18,-6.8
Volkswagen,e-Golf,85,26.04.2015,3,0.46,Summer tires,1,0,0,Moderate,15.2,0,0,24,-1.6
Volkswagen,e-Golf,85,26.04.2015,3,0.24,Summer tires,1,0,0,Moderate,9.8,0,0,23,-7
Volkswagen,e-Golf,85,26.04.2015,1,0.11,Summer tires,1,0,0,Moderate,10.8,0,0,17,-6
Volkswagen,e-Golf,85,25.04.2015,29,3.77,Summer tires,0,1,0,Moderate,13,0,0,59,-3.8
Volkswagen,e-Golf,85,25.04.2015,138,19.6,Summer tires,0,1,0,Moderate,14.2,0,0,50,-2.6
Volkswagen,e-Golf,85,24.04.2015,1,0.09,Summer tires,1,0,0,Moderate,9.9,0,0,17,-6.9
Volkswagen,e-Golf,85,24.04.2015,19,1.67,Summer tires,1,1,1,Moderate,8.8,0,0,29,-8
Volkswagen,e-Golf,85,24.04.2015,20,3.72,Summer tires,1,1,1,Moderate,18.6,0,0,48,1.8
Volkswagen,e-Golf,85,23.04.2015,20,1.94,Summer tires,1,1,1,Moderate,9.7,0,0,34,-7.1
Volkswagen,e-Golf,85,23.04.2015,20,3.78,Summer tires,1,1,1,Moderate,18.9,0,0,48,2.1
Volkswagen,e-Golf,85,22.04.2015,1,0.11,Summer tires,1,0,0,Moderate,10.5,0,0,15,-6.3
Volkswagen,e-Golf,85,22.04.2015,19,1.69,Summer tires,1,1,1,Moderate,8.9,0,0,19,-7.9
Volkswagen,e-Golf,85,22.04.2015,20,4,Summer tires,1,1,1,Moderate,20,0,0,18,3.2
Volkswagen,e-Golf,85,21.04.2015,2,0.28,Summer tires,1,0,0,Moderate,13.9,0,0,25,-2.9
Volkswagen,e-Golf,85,21.04.2015,22,1.96,Summer tires,1,1,1,Moderate,8.9,0,0,41,-7.9
Volkswagen,e-Golf,85,21.04.2015,20,3.76,Summer tires,1,1,1,Moderate,18.8,0,0,43,2
Volkswagen,e-Golf,85,20.04.2015,1,0.1,Summer tires,1,0,0,Moderate,10.4,0,0,25,-6.4
Volkswagen,e-Golf,85,20.04.2015,5,0.67,Summer tires,1,0,0,Moderate,13.4,0,0,13,-3.4
Volkswagen,e-Golf,85,20.04.2015,20,1.58,Summer tires,1,1,1,Moderate,7.9,0,0,45,-8.9
Volkswagen,e-Golf,85,20.04.2015,20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,46,1.1
Volkswagen,e-Golf,85,19.04.2015,7,0.57,Summer tires,1,0,0,Moderate,8.1,0,0,15,-8.7
Tesla Motors,Model 3,250,17.07.2020,3,1,Summer tires,1,0,0,Moderate,26.3,1,0,22,
Tesla Motors,Model 3,250,17.07.2020,20,4.5,Summer tires,1,0,0,Moderate,21.5,1,0,56,
Tesla Motors,Model 3,250,18.07.2020,21,3,Summer tires,1,0,0,Moderate,13.6,0,0,75,
Tesla Motors,Model 3,250,18.07.2020,19,3.5,Summer tires,1,0,0,Moderate,17.9,0,0,78,
Tesla Motors,Model 3,250,20.07.2020,15,2,Summer tires,1,0,0,Moderate,12.5,1,0,39,
Tesla Motors,Model 3,250,20.07.2020,15,2.5,Summer tires,1,0,0,Moderate,16.4,1,0,40,
Tesla Motors,Model 3,250,16.07.2020,5,1,Summer tires,1,0,0,Moderate,19.6,1,0,35,
Tesla Motors,Model 3,250,21.07.2020,6,1,Summer tires,1,0,0,Moderate,14.6,1,0,43,
Tesla Motors,Model 3,250,21.07.2020,2,0.5,Summer tires,1,0,0,Moderate,21,1,0,32,
Tesla Motors,Model 3,250,23.07.2020,2,0.5,Summer tires,1,0,0,Moderate,22.5,1,0,31,
Tesla Motors,Model 3,250,23.07.2020,1,0.5,Summer tires,1,0,0,Moderate,11.4,0,0,8,
Tesla Motors,Model 3,250,23.07.2020,1,0.5,Summer tires,1,0,0,Moderate,30.5,0,0,36,
Tesla Motors,Model 3,250,01.08.2020,4,0.5,Summer tires,1,0,0,Moderate,10.5,1,0,34,
Tesla Motors,Model 3,250,01.08.2020,2,0.5,Summer tires,1,0,0,Moderate,16.5,1,0,45,
Tesla Motors,Model 3,250,03.08.2020,50,7.5,Summer tires,1,0,0,Moderate,14.5,1,0,69,
Tesla Motors,Model 3,250,03.08.2020,52,8,Summer tires,1,0,0,Moderate,15,1,0,70,
Tesla Motors,Model 3,250,05.08.2020,21,4.5,Summer tires,1,0,0,Moderate,20.7,1,0,57,
Tesla Motors,Model 3,250,05.08.2020,22,2.5,Summer tires,1,0,0,Moderate,10.8,0,0,57,
Tesla Motors,Model 3,250,07.08.2020,1,0.5,Summer tires,1,0,0,Moderate,25.3,1,0,46,
Tesla Motors,Model 3,250,07.08.2020,1,0.5,Summer tires,1,0,0,Moderate,27.7,0,0,45,
Tesla Motors,Model 3,250,12.08.2020,3,1,Summer tires,1,0,0,Moderate,31.5,1,0,29,
Tesla Motors,Model 3,250,12.08.2020,3,0.5,Summer tires,1,0,0,Moderate,15.9,1,0,34,
Tesla Motors,Model 3,250,14.08.2020,7,1.5,Summer tires,1,0,0,Moderate,20.3,1,0,32,
Tesla Motors,Model 3,250,14.08.2020,6,1.5,Summer tires,1,0,0,Moderate,24.2,1,0,46,
Tesla Motors,Model 3,250,14.08.2020,65,10,Summer tires,1,0,0,Moderate,15.2,1,0,54,
Tesla Motors,Model 3,250,14.08.2020,65,10,Summer tires,1,0,0,Moderate,15.1,0,0,43,
Tesla Motors,Model 3,250,15.08.2020,24,3.5,Summer tires,1,0,0,Moderate,14.3,1,0,59,
Tesla Motors,Model 3,250,15.08.2020,2,0.5,Summer tires,1,0,0,Moderate,20.4,1,0,26,
Tesla Motors,Model 3,250,15.08.2020,24,4.5,Summer tires,1,0,0,Moderate,18.2,0,0,82,
Tesla Motors,Model 3,250,16.08.2020,3,0.5,Summer tires,1,0,0,Moderate,15.9,1,0,28,
Tesla Motors,Model 3,250,16.08.2020,4,1,Summer tires,1,0,0,Moderate,23.8,1,0,51,
Tesla Motors,Model 3,250,16.08.2020,4,0,Summer tires,1,0,0,Moderate,0,1,0,44,
Tesla Motors,Model 3,250,16.08.2020,3,0.5,Summer tires,1,0,0,Moderate,16.2,1,0,35,
Tesla Motors,Model 3,250,16.08.2020,4,1,Summer tires,1,0,0,Moderate,21.2,1,0,48,
Tesla Motors,Model 3,250,16.08.2020,23,4,Summer tires,1,0,0,Moderate,17.2,1,0,77,
Tesla Motors,Model 3,250,16.08.2020,26,4.5,Summer tires,1,0,0,Moderate,17.2,1,0,67,
Tesla Motors,Model 3,250,17.08.2020,6,1,Summer tires,1,0,0,Moderate,15.5,1,0,39,
Tesla Motors,Model 3,250,17.08.2020,6,1,Summer tires,1,0,0,Moderate,16.1,1,0,37,
Tesla Motors,Model 3,250,18.08.2020,12,2.5,Summer tires,1,0,0,Moderate,19.1,1,0,17,
Tesla Motors,Model 3,250,20.08.2020,4,0.5,Summer tires,1,0,0,Moderate,11.6,1,0,53,
Tesla Motors,Model 3,250,22.08.2020,3,0.5,Summer tires,1,0,0,Moderate,15.2,1,0,35,
Tesla Motors,Model 3,250,22.08.2020,3,1,Summer tires,1,0,0,Moderate,28.1,1,0,49,
Tesla Motors,Model 3,250,09.09.2020,26,4,Summer tires,1,0,0,Moderate,15.1,1,0,77,
Tesla Motors,Model 3,250,09.09.2020,27,4,Summer tires,1,0,0,Moderate,14.4,0,0,63,
Tesla Motors,Model 3,250,10.09.2020,3,0,Summer tires,1,0,0,Moderate,0,0,0,47,
Tesla Motors,Model 3,250,10.09.2020,5,1,Summer tires,1,0,0,Moderate,19.6,0,0,41,
Tesla Motors,Model 3,250,10.09.2020,25,4,Summer tires,1,0,0,Moderate,15.5,0,0,78,
Tesla Motors,Model 3,250,10.09.2020,27,4.5,Summer tires,1,0,0,Moderate,16.6,0,0,69,
Tesla Motors,Model 3,250,10.09.2020,6,1,Summer tires,1,0,0,Moderate,16.1,0,0,44,
Tesla Motors,Model 3,250,10.09.2020,6,1,Summer tires,1,0,0,Moderate,14.8,0,0,35,
Tesla Motors,Model 3,250,11.09.2020,4,0.5,Summer tires,1,0,0,Moderate,10.4,0,0,46,
Tesla Motors,Model 3,250,11.09.2020,4,0.5,Summer tires,1,0,0,Moderate,11.4,0,0,44,
Tesla Motors,Model 3,250,14.09.2020,2,0.5,Summer tires,1,0,0,Moderate,18.7,1,0,47,
Tesla Motors,Model 3,250,15.09.2020,6,1,Summer tires,1,0,0,Moderate,14.5,1,0,45,
Tesla Motors,Model 3,250,15.09.2020,7,1.5,Summer tires,1,0,0,Moderate,20.6,0,0,20,
Tesla Motors,Model 3,250,16.09.2020,6,1,Summer tires,1,0,0,Moderate,15.5,0,0,37,
Tesla Motors,Model 3,250,16.09.2020,4,0.5,Summer tires,1,0,0,Moderate,11.9,0,0,45,
Tesla Motors,Model 3,250,16.09.2020,4,0.5,Summer tires,1,0,0,Moderate,11.7,0,0,45,
Tesla Motors,Model 3,250,16.09.2020,4,0.5,Summer tires,1,0,0,Moderate,11.3,0,0,49,
Tesla Motors,Model 3,250,24.09.2020,2,0,Summer tires,1,0,0,Moderate,0,0,0,33,
Tesla Motors,Model 3,250,24.09.2020,5,1,Summer tires,1,0,0,Moderate,16.7,0,0,45,
Tesla Motors,Model 3,250,25.09.2020,25,4,Summer tires,1,0,0,Moderate,15.5,0,0,80,
Tesla Motors,Model 3,250,25.09.2020,23,4.5,Summer tires,1,0,0,Moderate,19.4,0,0,61,
Tesla Motors,Model 3,250,01.10.2020,8,1,Summer tires,1,0,0,Moderate,11.3,0,0,40,
Tesla Motors,Model 3,250,01.10.2020,11,1.5,Summer tires,1,0,0,Moderate,13.1,0,0,44,
Tesla Motors,Model 3,250,01.10.2020,3,0,Summer tires,1,0,0,Moderate,0,0,0,45,
Tesla Motors,Model 3,250,01.10.2020,6,1,Summer tires,1,0,0,Moderate,15.8,0,0,36,
Tesla Motors,Model 3,250,01.10.2020,8,1.5,Summer tires,1,0,0,Moderate,17.3,1,0,44,
Tesla Motors,Model 3,250,01.10.2020,11,2,Summer tires,1,0,0,Moderate,17.5,1,0,23,
Tesla Motors,Model 3,250,02.10.2020,5,0.5,Summer tires,1,0,0,Moderate,9.2,0,0,39,
Tesla Motors,Model 3,250,02.10.2020,5,1,Summer tires,1,0,0,Moderate,18.1,0,0,43,
Tesla Motors,Model 3,250,03.10.2020,63,10.5,Summer tires,1,0,0,Moderate,16.4,0,0,70,
Tesla Motors,Model 3,250,03.10.2020,5,1,Summer tires,1,0,0,Moderate,17.3,1,0,33,
Tesla Motors,Model 3,250,03.10.2020,23,4,Summer tires,1,0,0,Moderate,16.6,1,0,90,
Tesla Motors,Model 3,250,03.10.2020,29,5,Summer tires,1,0,0,Moderate,16.9,1,0,71,
Tesla Motors,Model 3,250,04.10.2020,2,0.5,Summer tires,1,0,0,Moderate,24.1,1,0,57,
Tesla Motors,Model 3,250,04.10.2020,2,0.5,Summer tires,1,0,0,Moderate,23.5,1,0,50,
Tesla Motors,Model 3,250,06.10.2020,7,1,Summer tires,1,0,0,Moderate,13,0,0,40,
Tesla Motors,Model 3,250,06.10.2020,6,1.5,Summer tires,1,0,0,Moderate,21.6,1,0,46,
Tesla Motors,Model 3,250,07.10.2020,27,4.5,Summer tires,1,0,0,Moderate,16.4,1,0,76,
Tesla Motors,Model 3,250,07.10.2020,25,4.5,Summer tires,1,0,0,Moderate,17.3,1,0,79,
Tesla Motors,Model 3,250,07.10.2020,2,0.5,Summer tires,1,0,0,Moderate,21.6,0,0,34,
Tesla Motors,Model 3,250,14.10.2020,2,0.5,Summer tires,1,0,0,Moderate,14.5,1,0,41,
Tesla Motors,Model 3,250,15.10.2020,25,5.5,Summer tires,1,0,0,Moderate,20.9,1,0,57,
Tesla Motors,Model 3,250,15.10.2020,23,3,Summer tires,1,0,0,Moderate,12.4,1,0,45,
Tesla Motors,Model 3,250,16.10.2020,5,0.5,Summer tires,1,0,0,Moderate,9.7,0,0,45,
Tesla Motors,Model 3,250,16.10.2020,5,0.5,Summer tires,1,0,0,Moderate,9.5,1,0,48,
Tesla Motors,Model 3,250,17.10.2020,2,0.5,Summer tires,1,0,0,Moderate,16.4,1,0,22,
Tesla Motors,Model 3,250,18.10.2020,9,1,Summer tires,1,0,0,Moderate,11,1,0,44,
Tesla Motors,Model 3,250,18.10.2020,8,1.5,Summer tires,1,0,0,Moderate,16.8,1,0,47,
