manufacturer,model,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Renault,ZOE,Type AG 2013-,21,15.11.2017,,74.0,13.6,Electricity,,1,0,0,Moderate,18.38,1,0,,4.579999999999998,
Renault,ZOE,Type AG 2013-,21,11.11.2017,,98.0,15.0,Electricity,,1,0,0,Moderate,15.31,1,0,,1.5099999999999998,
Renault,ZOE,Type AG 2013-,21,07.11.2017,,84.0,13.0,Electricity,,1,0,0,Moderate,15.48,1,0,,1.6799999999999997,
Renault,ZOE,Type AG 2013-,21,03.11.2017,,110.0,17.6,Electricity,,1,0,0,Moderate,16.0,1,0,,2.1999999999999993,
Renault,ZOE,Type AG 2013-,21,29.10.2017,,88.0,12.0,Electricity,,1,0,0,Moderate,13.64,1,0,,-0.16000000000000014,
Renault,ZOE,Type AG 2013-,21,26.10.2017,,65.0,9.2,Electricity,,1,0,0,Moderate,14.15,1,0,,0.34999999999999964,
Renault,ZOE,Type AG 2013-,21,21.10.2017,,85.0,11.6,Electricity,,1,0,0,Moderate,13.65,1,0,,-0.15000000000000036,
Renault,ZOE,Type AG 2013-,21,17.10.2017,,67.0,11.2,Electricity,,1,0,0,Moderate,11.07,1,0,,-2.7300000000000004,
Renault,ZOE,Type AG 2013-,21,13.10.2017,,26.0,5.4,Electricity,,1,0,0,Moderate,11.07,1,0,,-2.7300000000000004,
Renault,ZOE,Type AG 2013-,21,12.10.2017,,94.0,13.4,Electricity,,1,0,0,Moderate,11.07,1,0,,-2.7300000000000004,
Renault,ZOE,Type AG 2013-,21,05.10.2017,,207.0,13.6,Electricity,,1,0,0,Moderate,11.07,1,0,,-2.7300000000000004,
Renault,ZOE,Type AG 2013-,21,22.09.2017,,21.0,14.0,Electricity,,1,0,0,Moderate,18.96,1,0,,5.16,
Renault,ZOE,Type AG 2013-,21,22.09.2017,,42.0,6.8,Electricity,,1,0,0,Moderate,18.96,1,0,,5.16,
Renault,ZOE,Type AG 2013-,21,21.09.2017,,110.0,12.0,Electricity,,1,0,0,Moderate,18.96,1,0,,5.16,
Renault,ZOE,Type AG 2013-,21,15.09.2017,,15.0,6.6,Electricity,,1,0,0,Moderate,14.71,1,0,,0.9100000000000001,
Renault,ZOE,Type AG 2013-,21,14.09.2017,,121.0,13.4,Electricity,,1,0,0,Moderate,14.71,1,0,,0.9100000000000001,
Renault,ZOE,Type AG 2013-,21,09.09.2017,,65.0,14.8,Electricity,,1,0,0,Moderate,13.48,1,0,,-0.3200000000000003,
Renault,ZOE,Type AG 2013-,21,06.09.2017,,116.0,9.6,Electricity,,1,0,0,Moderate,13.48,1,0,,-0.3200000000000003,
Renault,ZOE,Type AG 2013-,21,22.08.2017,,120.0,16.4,Electricity,,1,0,0,Moderate,14.37,1,0,,0.5699999999999985,
Renault,ZOE,Type AG 2013-,21,19.08.2017,,22.0,4.0,Electricity,,1,0,0,Moderate,14.37,1,0,,0.5699999999999985,
Renault,ZOE,Type AG 2013-,21,18.08.2017,,139.0,19.7,Electricity,,1,0,0,Moderate,14.17,1,0,,0.3699999999999992,
Renault,ZOE,Type AG 2013-,21,10.08.2017,,101.0,13.2,Electricity,,1,0,0,Moderate,13.07,1,0,,-0.7300000000000004,
Renault,ZOE,Type AG 2013-,21,07.08.2017,,66.0,8.2,Electricity,,1,0,0,Moderate,12.42,1,0,,-1.3800000000000008,
Renault,ZOE,Type AG 2013-,21,06.08.2017,,93.0,12.0,Electricity,,1,0,0,Moderate,12.9,1,0,,-0.9000000000000004,
Renault,ZOE,Type AG 2013-,21,02.08.2017,,88.0,11.8,Electricity,,1,0,0,Moderate,15.7,1,0,39.9,1.8999999999999986,
Renault,ZOE,Type AG 2013-,21,31.07.2017,,50.0,7.0,Electricity,,1,0,0,Moderate,14.2,1,0,30.7,0.3999999999999986,
Renault,ZOE,Type AG 2013-,21,28.07.2017,,95.0,14.0,Electricity,,1,0,0,Moderate,15.3,1,0,31.1,1.5,
Renault,ZOE,Type AG 2013-,21,24.07.2017,,135.0,14.0,Electricity,,1,0,0,Moderate,11.07,1,0,,-2.7300000000000004,
Renault,ZOE,Type AG 2013-,21,17.07.2017,,126.0,16.0,Electricity,,1,0,0,Moderate,12.7,1,0,,-1.1000000000000014,
Renault,ZOE,Type AG 2013-,21,10.07.2017,,132.5,20.0,Electricity,,1,0,0,Moderate,15.09,1,0,,1.2899999999999991,
Renault,ZOE,ZOE Intenso,65,27.05.2020,62000,10600.0,1590.0,Electricity,Summer tires,0,0,1,Moderate,15.0,0,0,,1.1999999999999993,
Renault,ZOE,ZOE Intenso,65,10.08.2019,51400,3700.0,592.0,Electricity,Summer tires,0,0,1,Moderate,16.0,0,0,,2.1999999999999993,
Renault,ZOE,ZOE Intenso,65,15.11.2018,47700,3746.0,489.0,Electricity,Summer tires,0,0,1,Moderate,13.05,0,0,,-0.75,
Renault,ZOE,ZOE Intenso,65,07.07.2018,43954,10231.0,1530.0,Electricity,Summer tires,0,0,1,Moderate,14.95,0,0,,1.1499999999999986,
Renault,ZOE,ZOE Intenso,65,19.07.2017,33723,2723.0,360.0,Electricity,Summer tires,0,0,1,Moderate,13.22,0,0,,-0.5800000000000001,
Renault,ZOE,ZOE Intenso,65,01.04.2017,31000,3033.0,465.0,Electricity,Winter tires,0,0,1,Moderate,15.33,0,0,,1.5299999999999994,
Renault,ZOE,ZOE Intenso,65,30.12.2016,27967,12417.0,1471.0,Electricity,Summer tires,0,0,1,Moderate,11.85,0,0,,-1.950000000000001,Betankung an häuslicher Wallbox
Renault,ZOE,ZOE Intenso,65,01.12.2015,17280,780.0,152.0,Electricity,Summer tires,0,0,1,Moderate,19.49,0,0,,5.689999999999998,
Renault,ZOE,ZOE Intenso,65,07.11.2015,16500,3400.0,476.0,Electricity,Summer tires,0,0,1,Moderate,14.0,0,0,,0.1999999999999993,
Renault,ZOE,ZOE Intenso,65,01.08.2015,12600,4600.0,600.0,Electricity,Summer tires,0,0,1,Moderate,13.04,0,0,,-0.7600000000000016,
Renault,ZOE,ZOE Intenso,65,10.04.2015,8000,755.0,120.8,Electricity,Summer tires,0,0,1,Moderate,16.0,0,0,,2.1999999999999993,
Renault,ZOE,ZOE Intenso,65,16.03.2015,7245,3120.0,480.0,Electricity,Summer tires,0,0,1,Moderate,15.38,0,0,,1.58,
Renault,ZOE,ZOE Intenso,65,31.10.2014,4125,1518.0,236.0,Electricity,Summer tires,0,0,1,Moderate,15.55,0,0,,1.75,
Renault,ZOE,ZOE Intenso,65,01.09.2014,2607,37.0,7.0,Electricity,Summer tires,0,0,1,Moderate,18.92,0,0,,5.120000000000001,LRA
Renault,ZOE,ZOE Intenso,65,29.08.2014,2570,85.0,13.0,Electricity,Summer tires,0,0,1,Moderate,15.29,0,0,,1.4899999999999984,LRA
Renault,ZOE,ZOE Intenso,65,29.08.2014,2485,90.0,12.0,Electricity,Summer tires,0,0,1,Moderate,13.33,0,0,,-0.47000000000000064,Lauf Sichartstr
Renault,ZOE,ZOE Intenso,65,28.08.2014,2395,30.0,10.0,Electricity,Summer tires,0,0,1,Moderate,33.33,0,0,,19.529999999999998,zuhause
Renault,ZOE,ZOE Intenso,65,27.08.2014,2365,199.0,28.0,Electricity,Summer tires,0,0,1,Moderate,14.07,0,0,,0.2699999999999996,"In Haader war das Laden nicht möglich, deshalb Abholung nach Regensburg. <br />Zwischenladung bei Auto Kraus.<br />Nach Fahrt aus Regensburg laden im LRA"
Renault,ZOE,ZOE Intenso,65,24.08.2014,2166,46.0,7.0,Electricity,Summer tires,0,0,1,Moderate,15.22,0,0,,1.42,LRA
Renault,ZOE,ZOE Intenso,65,24.08.2014,2120,40.0,5.0,Electricity,Summer tires,0,0,1,Moderate,12.5,0,0,,-1.3000000000000007,einphasiges Kabel zuhause ausprobiert
Renault,ZOE,ZOE Intenso,65,22.08.2014,2080,110.0,17.0,Electricity,Summer tires,0,0,1,Moderate,15.45,0,0,,1.6499999999999986,LRA
Renault,ZOE,ZOE Intenso,65,21.08.2014,1970,70.0,10.0,Electricity,Summer tires,0,0,1,Moderate,14.29,0,0,,0.48999999999999844,zuhause
Renault,ZOE,ZOE Intenso,65,17.08.2014,1900,50.0,15.0,Electricity,Summer tires,0,0,1,Moderate,15.0,0,0,,1.1999999999999993,im LRA
Renault,ZOE,ZOE Intenso,65,16.08.2014,1850,150.0,15.0,Electricity,Summer tires,0,0,1,Moderate,15.0,0,0,,1.1999999999999993,LRA
Renault,ZOE,ZOE Intenso,65,15.08.2014,1700,150.0,22.66,Electricity,Summer tires,0,0,1,Moderate,15.11,0,0,,1.3099999999999987,in Fremdingen
Renault,ZOE,ZOE Intenso,65,14.08.2014,1550,100.0,13.6,Electricity,Summer tires,0,0,1,Moderate,13.6,0,0,,-0.20000000000000107,LRA
Renault,ZOE,ZOE Intenso,65,09.08.2014,1450,100.0,14.0,Electricity,Summer tires,0,0,1,Moderate,14.0,0,0,,0.1999999999999993,im LRA
Renault,ZOE,ZOE Intenso,65,05.08.2014,1350,60.0,10.0,Electricity,Summer tires,0,0,1,Moderate,16.67,0,0,,2.870000000000001,in Fremdingen
Renault,ZOE,ZOE Intenso,65,05.08.2014,1290,140.0,20.0,Electricity,Summer tires,0,0,1,Moderate,14.29,0,0,,0.48999999999999844,bei Edelhäuser in Rothenburg
Renault,ZOE,ZOE Intenso,65,03.08.2014,1150,70.0,12.0,Electricity,Summer tires,0,0,1,Moderate,17.14,0,0,,3.34,in Fremdingen
Renault,ZOE,ZOE Intenso,65,01.08.2014,1080,150.0,22.0,Electricity,Summer tires,0,0,1,Moderate,14.67,0,0,,0.8699999999999992,in Fremdingen
Renault,ZOE,ZOE Intenso,65,31.07.2014,930,130.0,20.0,Electricity,Summer tires,0,0,1,Moderate,15.38,0,0,,1.58,zuhause
Renault,ZOE,ZOE Intenso,65,28.07.2014,800,150.0,20.0,Electricity,Summer tires,0,0,1,Moderate,13.33,0,0,,-0.47000000000000064,zuhause
Renault,ZOE,ZOE Intenso,65,27.07.2014,650,50.0,10.0,Electricity,Summer tires,0,0,1,Moderate,20.0,0,0,,6.199999999999999,"Fremdingen, Probefahrten"
Renault,ZOE,ZOE Intenso,65,26.07.2014,600,150.0,21.0,Electricity,Summer tires,0,0,1,Moderate,14.0,0,0,,0.1999999999999993,in Fremdingen
Renault,ZOE,ZOE Intenso,65,25.07.2014,450,30.0,6.0,Electricity,Summer tires,0,0,1,Moderate,20.0,0,0,,6.199999999999999,zuhause
Renault,ZOE,ZOE Intenso,65,24.07.2014,420,160.0,22.0,Electricity,Summer tires,0,0,1,Moderate,13.75,0,0,,-0.05000000000000071,zuhause
Renault,ZOE,ZOE Intenso,65,23.07.2014,260,130.0,18.0,Electricity,Summer tires,0,0,1,Moderate,13.85,0,0,,0.049999999999998934,zuhause
Renault,ZOE,ZOE Intenso,65,23.07.2014,130,130.0,12.0,Electricity,Summer tires,0,0,1,Moderate,9.23,0,0,,-4.57,Kaffeekasse bei Renault Ullein 
Renault,ZOE,ZOE Intenso,65,23.07.2014,,0.0,0.0,Electricity,Summer tires,0,0,1,Moderate,,0,0,,,
Renault,ZOE,R90,66,23.08.2020,,207.0,11.63,Electricity,Summer tires,1,0,1,Moderate,,1,0,,,
Renault,ZOE,R90,66,01.08.2020,,221.0,32.71,Electricity,Summer tires,1,0,1,Moderate,14.8,1,0,,1.0,
Renault,ZOE,R90,66,24.07.2020,,242.0,30.46,Electricity,Summer tires,1,0,1,Moderate,12.59,0,0,,-1.2100000000000009,
Renault,ZOE,R90,66,15.07.2020,,248.0,30.61,Electricity,Summer tires,1,0,1,Moderate,12.34,0,0,,-1.4600000000000009,
Renault,ZOE,R90,66,27.06.2020,,195.0,27.55,Electricity,Summer tires,1,0,1,Moderate,14.13,0,0,,0.33000000000000007,
Renault,ZOE,R90,66,21.06.2020,,347.0,53.83,Electricity,Summer tires,0,1,1,Normal,14.33,0,0,,0.5299999999999994,
Renault,ZOE,R90,66,14.06.2020,,154.0,17.97,Electricity,Summer tires,1,0,1,Moderate,14.33,0,0,,0.5299999999999994,
Renault,ZOE,R90,66,31.05.2020,,163.0,24.86,Electricity,Winter tires,1,0,1,Normal,15.25,0,0,,1.4499999999999993,
Renault,ZOE,R90,66,23.05.2020,,189.0,42.61,Electricity,Winter tires,1,0,1,Normal,17.78,0,0,,3.9800000000000004,
Renault,ZOE,R90,66,19.04.2020,,137.0,15.35,Electricity,Winter tires,1,0,1,Normal,17.78,0,0,,3.9800000000000004,
Renault,ZOE,R90,66,14.03.2020,,133.0,23.77,Electricity,Winter tires,1,0,1,Moderate,17.87,0,0,,4.07,
Renault,ZOE,R90,66,05.03.2020,,117.0,21.11,Electricity,Winter tires,1,0,1,Moderate,18.04,0,0,,4.239999999999998,
Renault,ZOE,R90,66,28.02.2020,,129.0,22.77,Electricity,Winter tires,1,0,1,Moderate,17.65,0,0,,3.849999999999998,
Renault,ZOE,R90,66,21.02.2020,,129.0,23.12,Electricity,Winter tires,1,0,1,Moderate,17.92,0,0,,4.120000000000001,
Renault,ZOE,R90,66,15.02.2020,,190.0,34.67,Electricity,Winter tires,1,0,1,Moderate,18.25,0,0,,4.449999999999999,
Renault,ZOE,R90,66,07.02.2020,,143.0,24.05,Electricity,Winter tires,1,0,1,Moderate,16.82,0,0,,3.0199999999999996,
Renault,ZOE,R90,66,02.02.2020,,118.0,20.6,Electricity,Winter tires,1,0,1,Moderate,15.1,0,0,37.0,1.299999999999999,
Renault,ZOE,ZOE GEN 22kwh,65,01.10.2018,48175,1644.0,191.44,Electricity,Summer tires,1,1,0,Moderate,11.64,0,0,,-2.16,
Renault,ZOE,ZOE GEN 22kwh,65,01.09.2018,46531,1925.0,229.81,Electricity,Summer tires,1,1,0,Moderate,11.94,0,0,,-1.8600000000000012,
Renault,ZOE,ZOE GEN 22kwh,65,01.08.2018,44606,1598.0,262.38,Electricity,Summer tires,1,1,1,Moderate,16.42,1,0,,2.620000000000001,
Renault,ZOE,ZOE GEN 22kwh,65,01.07.2018,43008,1734.0,281.75,Electricity,Summer tires,1,1,1,Moderate,16.25,1,0,,2.4499999999999993,
Renault,ZOE,ZOE GEN 22kwh,65,01.06.2018,41274,436.0,76.01,Electricity,Summer tires,1,1,1,Moderate,17.43,1,0,,3.629999999999999,
Renault,ZOE,ZOE GEN 22kwh,65,01.05.2018,40838,1413.0,198.48,Electricity,Summer tires,1,1,1,Moderate,14.05,0,0,,0.25,mei 2018
Renault,ZOE,ZOE GEN 22kwh,65,01.04.2018,37589,1816.0,307.08,Electricity,Summer tires,1,1,1,Moderate,16.91,0,1,,3.1099999999999994,april 2018
Renault,ZOE,ZOE GEN 22kwh,65,01.03.2018,35769,1820.0,350.07,Electricity,Winter tires,1,1,1,Moderate,19.23,0,1,,5.43,maart 2018
Renault,ZOE,ZOE GEN 22kwh,65,01.02.2018,33906,1863.0,413.27,Electricity,Winter tires,1,1,1,Normal,22.18,0,1,,8.379999999999999,februari 2018
Renault,ZOE,ZOE GEN 22kwh,65,01.01.2018,31688,786.0,173.44,Electricity,Summer tires,1,1,1,Normal,22.07,1,0,,8.27,
Renault,ZOE,ZOE GEN 22kwh,65,01.12.2017,30988,750.0,153.22,Electricity,Summer tires,1,1,1,Normal,20.43,1,0,,6.629999999999999,
Renault,ZOE,ZOË,50,04.08.2020,,20.0,9.9,Electricity,Summer tires,1,1,1,Normal,,1,0,,,
Renault,ZOE,ZOË,50,26.07.2020,,189.0,14.3,Electricity,Summer tires,1,1,1,Normal,12.27,1,0,,-1.5300000000000011,
Renault,ZOE,ZOË,50,23.07.2020,,105.0,16.28,Electricity,Summer tires,1,1,1,Normal,12.27,1,0,,-1.5300000000000011,
Renault,ZOE,ZOË,50,22.07.2020,,20.0,9.9,Electricity,Summer tires,1,1,1,Normal,12.27,1,0,,-1.5300000000000011,
Renault,ZOE,ZOË,50,22.07.2020,,91.0,8.68,Electricity,Summer tires,1,1,1,Normal,12.27,1,0,,-1.5300000000000011,
Renault,ZOE,ZOË,50,18.07.2020,,100.0,12.8,Electricity,Summer tires,1,1,1,Normal,12.27,1,0,,-1.5300000000000011,
Renault,ZOE,ZOË,50,16.07.2020,,64.0,22.0,Electricity,Summer tires,1,0,1,Normal,16.54,1,0,,2.7399999999999984,
Renault,ZOE,ZOË,50,14.07.2020,,69.0,7.14,Electricity,Summer tires,1,0,1,Normal,16.54,1,0,,2.7399999999999984,
Renault,ZOE,ZOË,50,14.07.2020,,119.0,12.55,Electricity,Summer tires,1,0,1,Normal,16.54,1,0,,2.7399999999999984,
Renault,ZOE,ZOË,50,14.07.2020,,147.0,15.9,Electricity,Summer tires,1,0,1,Normal,9.24,1,0,,-4.5600000000000005,
Renault,ZOE,ZOË,50,13.07.2020,,115.0,8.3,Electricity,Summer tires,1,0,1,Normal,9.24,1,0,,-4.5600000000000005,
Renault,ZOE,ZOË,50,11.07.2020,,125.0,11.2,Electricity,Summer tires,1,0,1,Normal,8.96,1,0,,-4.84,
Renault,ZOE,ZOË,50,10.07.2020,,43.0,16.2,Electricity,Summer tires,1,0,1,Normal,16.48,1,0,,2.6799999999999997,
Renault,ZOE,ZOË,50,06.07.2020,,60.0,8.8,Electricity,Summer tires,1,0,1,Normal,16.48,1,0,,2.6799999999999997,
Renault,ZOE,ZOË,50,05.07.2020,,56.0,13.4,Electricity,Summer tires,1,0,1,Normal,16.48,1,0,,2.6799999999999997,
Renault,ZOE,ZOË,50,05.07.2020,,7.0,9.9,Electricity,Summer tires,1,0,1,Normal,16.48,1,0,,2.6799999999999997,
Renault,ZOE,ZOË,50,05.07.2020,,131.0,0.66,Electricity,Summer tires,1,0,1,Normal,16.48,1,0,,2.6799999999999997,
Renault,ZOE,ZOË,50,02.07.2020,,145.0,17.4,Electricity,Summer tires,1,1,1,Normal,10.32,1,0,,-3.4800000000000004,
Renault,ZOE,ZOË,50,22.06.2020,,48.0,6.6,Electricity,Summer tires,1,1,1,Normal,10.32,1,0,,-3.4800000000000004,
Renault,ZOE,ZOË,50,21.06.2020,,88.0,5.0,Electricity,Summer tires,1,1,1,Normal,10.32,1,0,,-3.4800000000000004,
Renault,ZOE,ZOË,50,12.06.2020,,77.0,18.5,Electricity,Summer tires,1,1,1,Normal,12.18,1,0,,-1.620000000000001,
Renault,ZOE,ZOË,50,11.06.2020,,31.0,10.0,Electricity,Summer tires,1,1,1,Normal,12.18,1,0,,-1.620000000000001,
Renault,ZOE,ZOË,50,10.06.2020,,104.0,5.0,Electricity,Summer tires,1,1,1,Normal,12.18,1,0,,-1.620000000000001,
Renault,ZOE,ZOË,50,10.06.2020,,104.0,5.0,Electricity,Summer tires,1,1,1,Normal,12.18,1,0,,-1.620000000000001,
Renault,ZOE,ZOË,50,28.05.2020,,24.0,6.3,Electricity,Summer tires,1,1,1,Normal,14.28,1,0,,0.47999999999999865,
Renault,ZOE,ZOË,50,24.05.2020,,93.0,11.85,Electricity,Summer tires,1,1,1,Normal,14.28,1,0,,0.47999999999999865,
Renault,ZOE,ZOË,50,24.05.2020,,93.0,11.85,Electricity,Summer tires,1,1,1,Normal,14.28,1,0,,0.47999999999999865,
Renault,ZOE,ZOË,50,16.05.2020,,3.0,4.11,Electricity,Summer tires,1,1,1,Normal,14.28,1,0,,0.47999999999999865,
Renault,ZOE,ZOË,50,12.05.2020,,42.0,2.3,Electricity,Summer tires,1,1,1,Normal,14.28,1,0,,0.47999999999999865,
Renault,ZOE,ZOË,50,10.05.2020,,154.0,14.5,Electricity,Summer tires,1,1,1,Normal,9.42,1,0,,-4.380000000000001,
Renault,ZOE,ZOË,50,09.05.2020,,125.0,27.72,Electricity,Summer tires,1,1,1,Normal,22.18,1,0,,8.379999999999999,
Renault,ZOE,ZOË,50,07.05.2020,,10.0,4.8,Electricity,Summer tires,1,0,1,Normal,48.0,1,0,,34.2,
Renault,ZOE,ZOË,50,07.05.2020,,86.0,11.7,Electricity,Summer tires,1,0,1,Normal,13.6,1,0,,-0.20000000000000107,
Renault,ZOE,ZOË,50,22.04.2020,,67.0,4.62,Electricity,Summer tires,1,0,1,Normal,14.52,1,0,,0.7199999999999989,
Renault,ZOE,ZOË,50,19.04.2020,,10.0,12.0,Electricity,Summer tires,1,0,1,Normal,14.52,1,0,,0.7199999999999989,
Renault,ZOE,ZOË,50,14.04.2020,,69.0,8.0,Electricity,Summer tires,1,0,1,Normal,14.52,1,0,,0.7199999999999989,
Renault,ZOE,ZOË,50,13.04.2020,,69.0,6.6,Electricity,Summer tires,1,0,1,Normal,14.52,1,0,,0.7199999999999989,
Renault,ZOE,ZOË,50,12.04.2020,,31.0,6.7,Electricity,Winter tires,1,0,1,Normal,21.61,1,0,,7.809999999999999,
Renault,ZOE,ZOË,50,11.04.2020,,10.0,2.8,Electricity,Winter tires,1,0,1,Normal,18.39,1,0,,4.59,
Renault,ZOE,ZOË,50,10.04.2020,,21.0,2.9,Electricity,Winter tires,1,0,1,Normal,18.39,1,0,,4.59,
Renault,ZOE,ZOË,50,09.04.2020,,34.0,5.4,Electricity,Winter tires,1,0,1,Normal,15.88,1,0,,2.08,
Renault,ZOE,ZOË,50,09.04.2020,,34.0,5.4,Electricity,Winter tires,1,0,1,Normal,15.88,1,0,,2.08,
Renault,ZOE,ZOË,50,04.04.2020,,69.0,19.2,Electricity,Winter tires,1,0,1,Normal,17.36,1,0,,3.5599999999999987,
Renault,ZOE,ZOË,50,02.04.2020,,65.0,5.0,Electricity,Winter tires,1,0,1,Normal,17.36,1,0,,3.5599999999999987,
Renault,ZOE,ZOË,50,02.04.2020,,28.0,6.4,Electricity,Winter tires,1,0,1,Normal,17.36,1,0,,3.5599999999999987,
Renault,ZOE,ZOË,50,01.04.2020,,69.0,9.5,Electricity,Winter tires,1,0,1,Normal,17.36,1,0,,3.5599999999999987,
Renault,ZOE,ZOË,50,28.03.2020,,22.0,3.3,Electricity,Winter tires,1,0,1,Normal,15.0,1,0,,1.1999999999999993,
Renault,ZOE,ZOË,50,28.03.2020,,23.0,1.3,Electricity,Winter tires,1,0,1,Normal,9.63,1,0,,-4.17,
Renault,ZOE,ZOË,50,22.03.2020,,100.0,5.8,Electricity,Winter tires,1,0,1,Normal,9.63,1,0,,-4.17,
Renault,ZOE,ZOË,50,13.03.2020,,30.0,11.22,Electricity,Winter tires,1,0,1,Normal,9.63,1,0,,-4.17,
Renault,ZOE,ZOË,50,13.03.2020,,63.0,4.0,Electricity,Winter tires,1,0,1,Normal,9.63,1,0,,-4.17,
Renault,ZOE,ZOË,50,12.03.2020,,50.0,4.4,Electricity,Winter tires,1,0,1,Normal,9.63,1,0,,-4.17,
Renault,ZOE,ZOË,50,11.03.2020,,108.0,7.4,Electricity,Winter tires,1,0,1,Normal,9.63,1,0,,-4.17,
Renault,ZOE,ZOË,50,08.03.2020,,93.0,4.6,Electricity,Winter tires,1,0,1,Normal,9.63,1,0,,-4.17,
Renault,ZOE,ZOË,50,07.03.2020,,95.0,15.4,Electricity,Winter tires,1,0,1,Normal,9.63,1,0,,-4.17,
Renault,ZOE,ZOË,50,04.03.2020,,101.0,16.5,Electricity,Winter tires,1,0,1,Normal,16.34,1,0,,2.539999999999999,
Renault,ZOE,ZOË,50,04.03.2020,,23.0,17.82,Electricity,Winter tires,1,0,1,Normal,18.03,1,0,,4.23,
Renault,ZOE,ZOË,50,03.03.2020,,121.0,8.14,Electricity,Winter tires,1,0,1,Normal,18.03,1,0,,4.23,
Renault,ZOE,ZOË,50,02.03.2020,,95.0,17.38,Electricity,Winter tires,1,0,1,Normal,18.29,1,0,,4.489999999999998,
Renault,ZOE,ZOË,50,28.02.2020,,47.0,8.8,Electricity,Winter tires,1,0,1,Normal,18.72,1,0,,4.919999999999998,
Renault,ZOE,ZOË,50,27.02.2020,,52.0,17.6,Electricity,Winter tires,1,0,1,Normal,17.58,1,0,,3.7799999999999976,
Renault,ZOE,ZOË,50,27.02.2020,,60.0,2.09,Electricity,Winter tires,1,0,1,Normal,17.58,1,0,,3.7799999999999976,
Renault,ZOE,ZOË,50,26.02.2020,,50.0,16.0,Electricity,Winter tires,1,0,1,Normal,17.44,1,0,,3.6400000000000006,
Renault,ZOE,ZOË,50,26.02.2020,,20.0,7.1,Electricity,Winter tires,1,0,1,Normal,17.44,1,0,,3.6400000000000006,
Renault,ZOE,ZOË,50,25.02.2020,,17.0,4.2,Electricity,Winter tires,1,0,1,Normal,17.44,1,0,,3.6400000000000006,
Renault,ZOE,ZOË,50,25.02.2020,,85.0,2.7,Electricity,Winter tires,1,0,1,Normal,17.44,1,0,,3.6400000000000006,
Renault,ZOE,ZOË,50,24.02.2020,,47.0,10.1,Electricity,Winter tires,1,0,1,Normal,21.49,1,0,,7.689999999999998,
Renault,ZOE,ZOË,50,22.02.2020,,80.0,14.0,Electricity,Winter tires,1,0,1,Normal,17.5,1,0,,3.6999999999999993,
Renault,ZOE,ZOË,50,22.02.2020,,80.0,15.2,Electricity,Winter tires,1,0,1,Normal,19.0,1,0,,5.199999999999999,
