manufacturer,version,fuel_date,trip_distance(km),power(kW),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Volkswagen,e-Golf,14.09.2018,20,85,3.5,Summer tires,1,1,1,Moderate,17.7,0,0,51,5,
Volkswagen,e-Golf,13.09.2018,24,85,2.1,Summer tires,1,0,1,Moderate,8.9,0,0,33,-3.8,
Volkswagen,e-Golf,13.09.2018,20,85,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,41,4.8,
Volkswagen,e-Golf,12.09.2018,19,85,1.4,Summer tires,1,1,1,Moderate,7.4,0,0,41,-5.3,
Volkswagen,e-Golf,12.09.2018,20,85,3.4,Summer tires,1,1,1,Moderate,16.8,0,0,47,4.1,
Volkswagen,e-Golf,11.09.2018,19,85,1.3,Summer tires,1,1,1,Moderate,6.8,0,0,54,-5.9,
Volkswagen,e-Golf,11.09.2018,20,85,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,50,4.8,
Volkswagen,e-Golf,10.09.2018,24,85,1.8,Summer tires,1,0,1,Moderate,7.3,0,0,34,-5.4,
Volkswagen,e-Golf,10.09.2018,20,85,3.3,Summer tires,1,1,1,Moderate,16.6,0,0,47,3.9,
Volkswagen,e-Golf,09.09.2018,178,85,20.8,Summer tires,0,1,0,Moderate,11.7,0,0,61,-1,
Volkswagen,e-Golf,09.09.2018,82,85,9.3,Summer tires,1,0,1,Moderate,11.3,0,0,73,-1.4,
Volkswagen,e-Golf,08.09.2018,14,85,1.6,Summer tires,1,0,0,Moderate,11.4,0,0,58,-1.3,
Volkswagen,e-Golf,08.09.2018,14,85,2,Summer tires,1,0,0,Moderate,14.4,0,0,61,1.7,
Volkswagen,e-Golf,07.09.2018,264,85,30.1,Summer tires,0,1,0,Moderate,11.4,0,0,68,-1.3,
Volkswagen,e-Golf,07.09.2018,14,85,1.7,Summer tires,1,0,0,Moderate,12.4,0,0,61,-0.3,
Volkswagen,e-Golf,06.09.2018,24,85,2.2,Summer tires,1,0,1,Moderate,9,0,0,25,-3.7,
Volkswagen,e-Golf,06.09.2018,20,85,3.7,Summer tires,1,1,1,Moderate,18.4,0,0,42,5.7,
Volkswagen,e-Golf,05.09.2018,4,85,0.7,Summer tires,1,0,0,Moderate,16.8,0,0,8,4.1,
Volkswagen,e-Golf,04.09.2018,20,85,1.6,Summer tires,1,1,1,Moderate,8.1,0,0,31,-4.6,
Volkswagen,e-Golf,04.09.2018,20,85,3.3,Summer tires,1,1,1,Moderate,16.7,0,0,46,4,
Volkswagen,e-Golf,03.09.2018,19,85,1.4,Summer tires,1,1,1,Moderate,7.6,0,0,49,-5.1,
Volkswagen,e-Golf,03.09.2018,19,85,3.2,Summer tires,1,1,1,Moderate,16.8,0,0,46,4.1,
Volkswagen,e-Golf,02.09.2018,13,85,1.5,Summer tires,1,0,0,Moderate,11.8,0,0,23,-0.9,
Volkswagen,e-Golf,01.09.2018,77,85,9.3,Summer tires,1,0,1,Moderate,12.1,0,0,52,-0.6,
Volkswagen,e-Golf,01.09.2018,19,85,2.3,Summer tires,1,1,1,Moderate,12,0,0,32,-0.7,
Volkswagen,e-Golf,22.08.2018,13,85,1.4,Summer tires,1,0,0,Moderate,10.8,0,0,22,-1.9,
Volkswagen,e-Golf,22.08.2018,19,85,1,Summer tires,1,1,1,Moderate,5.4,0,0,46,-7.3,
Volkswagen,e-Golf,22.08.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.2,0,0,51,3.5,
Volkswagen,e-Golf,21.08.2018,311,85,33,Summer tires,0,1,0,Moderate,10.6,0,0,77,-2.1,
Volkswagen,e-Golf,21.08.2018,294,85,30.3,Summer tires,0,1,0,Moderate,10.3,0,0,55,-2.4,
Volkswagen,e-Golf,20.08.2018,13,85,1.5,Summer tires,1,0,0,Moderate,11.2,0,0,46,-1.5,
Volkswagen,e-Golf,20.08.2018,43,85,4.4,Summer tires,1,0,1,Moderate,10.2,0,0,37,-2.5,
Volkswagen,e-Golf,20.08.2018,28,85,3.4,Summer tires,1,0,1,Moderate,12,0,0,48,-0.7,
Volkswagen,e-Golf,20.08.2018,6,85,0.6,Summer tires,1,0,0,Moderate,9.3,0,0,23,-3.4,
Volkswagen,e-Golf,19.08.2018,19,85,2.9,Summer tires,1,1,1,Moderate,15,0,0,47,2.3,
Volkswagen,e-Golf,19.08.2018,19,85,1.8,Summer tires,1,1,1,Moderate,9.3,0,0,51,-3.4,
Volkswagen,e-Golf,19.08.2018,20,85,2.5,Summer tires,1,1,1,Moderate,12.3,0,0,32,-0.4,
Volkswagen,e-Golf,18.08.2018,4,85,0.2,Summer tires,1,0,0,Moderate,5.8,0,0,28,-6.9,
Volkswagen,e-Golf,18.08.2018,21,85,2.6,Summer tires,1,0,1,Moderate,12.4,0,0,21,-0.3,
Volkswagen,e-Golf,18.08.2018,56,85,5.4,Summer tires,1,0,1,Moderate,9.6,0,0,46,-3.1,
Volkswagen,e-Golf,17.08.2018,58,85,5.7,Summer tires,1,0,1,Moderate,9.9,0,0,31,-2.8,
Volkswagen,e-Golf,16.08.2018,345,85,38.3,Summer tires,0,1,0,Moderate,11.1,0,0,61,-1.6,
Volkswagen,e-Golf,16.08.2018,8,85,0.6,Summer tires,1,0,0,Moderate,7.3,0,0,24,-5.4,
Volkswagen,e-Golf,15.08.2018,323,85,35.5,Summer tires,0,1,0,Moderate,11,0,0,76,-1.7,
Volkswagen,e-Golf,14.08.2018,2,85,0.3,Summer tires,1,0,0,Moderate,14.2,0,0,20,1.5,
Volkswagen,e-Golf,14.08.2018,25,85,2.1,Summer tires,1,0,1,Moderate,8.5,0,0,34,-4.2,
Volkswagen,e-Golf,14.08.2018,20,85,3.4,Summer tires,1,1,1,Moderate,17,0,0,47,4.3,
Volkswagen,e-Golf,13.08.2018,19,85,1.8,Summer tires,1,1,1,Moderate,9.7,0,0,45,-3,
Volkswagen,e-Golf,13.08.2018,20,85,3.4,Summer tires,1,1,1,Moderate,17.1,0,0,51,4.4,
Volkswagen,e-Golf,12.08.2018,356,85,45.2,Summer tires,0,1,0,Moderate,12.7,0,0,71,0,
Volkswagen,e-Golf,12.08.2018,3,85,0.4,Summer tires,1,0,0,Moderate,12.7,0,0,26,0,
Volkswagen,e-Golf,12.08.2018,5,85,0.5,Summer tires,1,0,0,Moderate,10.1,0,0,21,-2.6,
Volkswagen,e-Golf,11.08.2018,272,85,29.9,Summer tires,0,1,0,Moderate,11,0,0,72,-1.7,
Volkswagen,e-Golf,10.08.2018,19,85,1.3,Summer tires,1,1,1,Moderate,6.6,0,0,48,-6.1,
Volkswagen,e-Golf,10.08.2018,19,85,3,Summer tires,1,1,1,Moderate,15.9,0,0,49,3.2,
Volkswagen,e-Golf,09.08.2018,22,85,1.3,Summer tires,1,0,1,Moderate,5.9,0,0,41,-6.8,
Volkswagen,e-Golf,09.08.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.4,0,0,53,3.7,
Volkswagen,e-Golf,08.08.2018,19,85,1.3,Summer tires,1,1,1,Moderate,6.7,0,0,24,-6,
Volkswagen,e-Golf,08.08.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.5,0,0,42,3.8,
Volkswagen,e-Golf,07.08.2018,20,85,1.2,Summer tires,1,1,1,Moderate,6,0,0,46,-6.7,
Volkswagen,e-Golf,07.08.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.1,0,0,50,3.4,
Volkswagen,e-Golf,06.08.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.1,0,0,47,3.4,
Volkswagen,e-Golf,06.08.2018,22,85,1.6,Summer tires,1,0,1,Moderate,7.3,0,0,43,-5.4,
Volkswagen,e-Golf,03.08.2018,20,85,1.2,Summer tires,1,1,1,Moderate,6.1,0,0,49,-6.6,
Volkswagen,e-Golf,03.08.2018,19,85,2.9,Summer tires,1,1,1,Moderate,15,0,0,49,2.3,
Volkswagen,e-Golf,02.08.2018,22,85,1.6,Summer tires,1,0,1,Moderate,7.2,0,0,42,-5.5,
Volkswagen,e-Golf,02.08.2018,19,85,3,Summer tires,1,1,1,Moderate,15.9,0,0,53,3.2,
Volkswagen,e-Golf,01.08.2018,20,85,1.4,Summer tires,1,1,1,Moderate,7.2,0,0,46,-5.5,
Volkswagen,e-Golf,01.08.2018,22,85,3.3,Summer tires,1,0,1,Moderate,15.2,0,0,46,2.5,
Volkswagen,e-Golf,31.07.2018,21,85,1.4,Summer tires,1,0,1,Moderate,6.8,0,0,46,-5.9,
Volkswagen,e-Golf,31.07.2018,16,85,1.7,Summer tires,1,0,0,Moderate,10.4,0,0,29,-2.3,
Volkswagen,e-Golf,31.07.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.3,0,0,49,3.6,
Volkswagen,e-Golf,30.07.2018,20,85,1.2,Summer tires,1,1,1,Moderate,6.1,0,0,47,-6.6,
Volkswagen,e-Golf,30.07.2018,19,85,2.9,Summer tires,1,1,1,Moderate,15.3,0,0,53,2.6,
Volkswagen,e-Golf,29.07.2018,83,85,10,Summer tires,1,0,1,Moderate,12,0,0,71,-0.7,
Volkswagen,e-Golf,28.07.2018,84,85,10.6,Summer tires,1,0,1,Moderate,12.6,0,0,69,-0.1,
Volkswagen,e-Golf,28.07.2018,30,85,3.2,Summer tires,1,0,1,Moderate,10.8,0,0,38,-1.9,
Volkswagen,e-Golf,27.07.2018,19,85,1.4,Summer tires,1,1,1,Moderate,7.3,0,0,52,-5.4,
Volkswagen,e-Golf,27.07.2018,19,85,3,Summer tires,1,1,1,Moderate,16,0,0,52,3.3,
Volkswagen,e-Golf,26.07.2018,19,85,1.4,Summer tires,1,1,1,Moderate,7.2,0,0,50,-5.5,
Volkswagen,e-Golf,26.07.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.1,0,0,48,3.4,
Volkswagen,e-Golf,25.07.2018,29,85,2.2,Summer tires,1,0,1,Moderate,7.7,0,0,31,-5,
Volkswagen,e-Golf,25.07.2018,19,85,3,Summer tires,1,1,1,Moderate,15.6,0,0,47,2.9,
Volkswagen,e-Golf,25.07.2018,1,85,0.1,Summer tires,1,0,0,Moderate,14.2,0,0,15,1.5,
Volkswagen,e-Golf,24.07.2018,21,85,1.5,Summer tires,1,0,1,Moderate,7,0,0,52,-5.7,
Volkswagen,e-Golf,24.07.2018,4,85,0.4,Summer tires,1,0,0,Moderate,10.9,0,0,25,-1.8,
Volkswagen,e-Golf,24.07.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.1,0,0,47,3.4,
Volkswagen,e-Golf,23.07.2018,24,85,1.8,Summer tires,1,0,1,Moderate,7.3,0,0,38,-5.4,
Volkswagen,e-Golf,23.07.2018,20,85,3.3,Summer tires,1,1,1,Moderate,16.5,0,0,48,3.8,
Volkswagen,e-Golf,22.07.2018,22,85,1.3,Summer tires,1,0,1,Moderate,6.1,0,0,38,-6.6,
Volkswagen,e-Golf,21.07.2018,20,85,3.3,Summer tires,1,1,1,Moderate,16.7,0,0,56,4,
Volkswagen,e-Golf,20.07.2018,19,85,1.4,Summer tires,1,1,1,Moderate,7.2,0,0,52,-5.5,
Volkswagen,e-Golf,20.07.2018,20,85,3.2,Summer tires,1,1,1,Moderate,16.2,0,0,49,3.5,
Volkswagen,e-Golf,19.07.2018,22,85,1.5,Summer tires,1,0,1,Moderate,6.8,0,0,43,-5.9,
Volkswagen,e-Golf,19.07.2018,1,85,0.1,Summer tires,1,0,0,Moderate,10.1,0,0,21,-2.6,
Volkswagen,e-Golf,19.07.2018,20,85,3.2,Summer tires,1,1,1,Moderate,15.9,0,0,48,3.2,
Volkswagen,e-Golf,18.07.2018,19,85,1.3,Summer tires,1,1,1,Moderate,6.6,0,0,49,-6.1,
Volkswagen,e-Golf,18.07.2018,20,85,3.3,Summer tires,1,1,1,Moderate,16.4,0,0,54,3.7,
Volkswagen,e-Golf,17.07.2018,2,85,0.3,Summer tires,1,0,0,Moderate,12.8,0,0,23,0.1,
Volkswagen,e-Golf,17.07.2018,21,85,1.4,Summer tires,1,0,1,Moderate,6.8,0,0,53,-5.9,
Volkswagen,e-Golf,17.07.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.2,0,0,48,3.5,
Volkswagen,e-Golf,16.07.2018,25,85,1.9,Summer tires,1,0,1,Moderate,7.6,0,0,38,-5.1,
Volkswagen,e-Golf,16.07.2018,20,85,3.1,Summer tires,1,1,1,Moderate,15.7,0,0,54,3,
Volkswagen,e-Golf,15.07.2018,176,85,19.5,Summer tires,0,1,0,Moderate,11.1,0,0,64,-1.6,
Volkswagen,e-Golf,13.07.2018,200,85,20,Summer tires,0,1,0,Moderate,10,0,0,68,-2.7,
Volkswagen,e-Golf,13.07.2018,20,85,3.4,Summer tires,1,1,1,Moderate,17,0,0,48,4.3,
Volkswagen,e-Golf,12.07.2018,22,85,1.7,Summer tires,1,0,1,Moderate,7.6,0,0,42,-5.1,
Volkswagen,e-Golf,12.07.2018,20,85,3.1,Summer tires,1,1,1,Moderate,15.7,0,0,46,3,
Volkswagen,e-Golf,11.07.2018,24,85,2.2,Summer tires,1,0,1,Moderate,9.2,0,0,38,-3.5,
Volkswagen,e-Golf,11.07.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.1,0,0,47,3.4,
Volkswagen,e-Golf,10.07.2018,22,85,2.1,Summer tires,1,0,1,Moderate,9.7,0,0,34,-3,
Volkswagen,e-Golf,10.07.2018,2,85,0.3,Summer tires,1,0,0,Moderate,14.6,0,0,32,1.9,
Volkswagen,e-Golf,10.07.2018,19,85,3.2,Summer tires,1,1,1,Moderate,16.8,0,0,47,4.1,
Volkswagen,e-Golf,09.07.2018,22,85,1.7,Summer tires,1,0,1,Moderate,7.9,0,0,42,-4.8,
Volkswagen,e-Golf,09.07.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.2,0,0,43,3.5,
Volkswagen,e-Golf,09.07.2018,82,85,9.8,Summer tires,1,0,1,Moderate,12,0,0,75,-0.7,
Volkswagen,e-Golf,08.07.2018,164,85,18.9,Summer tires,0,1,0,Moderate,11.5,0,0,64,-1.2,
Volkswagen,e-Golf,08.07.2018,103,85,12.6,Summer tires,1,0,1,Moderate,12.2,0,0,51,-0.5,
Volkswagen,e-Golf,07.07.2018,159,85,17.6,Summer tires,0,1,0,Moderate,11.1,0,0,75,-1.6,
Volkswagen,e-Golf,07.07.2018,87,85,9.4,Summer tires,1,0,1,Moderate,10.8,0,0,54,-1.9,
Volkswagen,e-Golf,06.07.2018,19,85,3.2,Summer tires,1,1,1,Moderate,16.9,0,0,51,4.2,
Volkswagen,e-Golf,06.07.2018,22,85,1.8,Summer tires,1,0,1,Moderate,8,0,0,32,-4.7,
Volkswagen,e-Golf,06.07.2018,1,85,0.1,Summer tires,1,0,0,Moderate,11.7,0,0,17,-1,
Volkswagen,e-Golf,05.07.2018,19,85,1.3,Summer tires,1,1,1,Moderate,6.6,0,0,47,-6.1,
Volkswagen,e-Golf,05.07.2018,20,85,2.9,Summer tires,1,1,1,Moderate,14.4,0,0,47,1.7,
Volkswagen,e-Golf,04.07.2018,19,85,1.2,Summer tires,1,1,1,Moderate,6.2,0,0,48,-6.5,
Volkswagen,e-Golf,04.07.2018,19,85,3.2,Summer tires,1,1,1,Moderate,16.6,0,0,45,3.9,
Volkswagen,e-Golf,04.07.2018,2,85,0.2,Summer tires,1,0,0,Moderate,7.8,0,0,21,-4.9,
Volkswagen,e-Golf,03.07.2018,3,85,0.4,Summer tires,1,0,0,Moderate,12.4,0,0,28,-0.3,
Volkswagen,e-Golf,03.07.2018,21,85,1.4,Summer tires,1,0,1,Moderate,6.6,0,0,46,-6.1,
Volkswagen,e-Golf,03.07.2018,19,85,2.9,Summer tires,1,1,1,Moderate,15.2,0,0,50,2.5,
Volkswagen,e-Golf,02.07.2018,19,85,1.4,Summer tires,1,1,1,Moderate,7.3,0,0,50,-5.4,
Volkswagen,e-Golf,02.07.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.2,0,0,45,3.5,
Volkswagen,e-Golf,01.07.2018,4,85,0.4,Summer tires,1,0,0,Moderate,10.9,0,0,19,-1.8,
Volkswagen,e-Golf,01.07.2018,5,85,0.6,Summer tires,1,0,0,Moderate,11.5,0,0,19,-1.2,
Volkswagen,e-Golf,30.06.2018,42,85,4.9,Summer tires,1,0,1,Moderate,11.6,0,0,57,-1.1,
Volkswagen,e-Golf,30.06.2018,50,85,6.1,Summer tires,1,0,1,Moderate,12.2,0,0,58,-0.5,
Volkswagen,e-Golf,29.06.2018,20,85,1.5,Summer tires,1,1,1,Moderate,7.7,0,0,41,-5,
Volkswagen,e-Golf,29.06.2018,19,85,3,Summer tires,1,1,1,Moderate,15.6,0,0,50,2.9,
Volkswagen,e-Golf,28.06.2018,19,85,2.8,Summer tires,1,1,1,Moderate,14.9,0,0,49,2.2,
Volkswagen,e-Golf,28.06.2018,22,85,1.6,Summer tires,1,0,1,Moderate,7.3,0,0,44,-5.4,
Volkswagen,e-Golf,27.06.2018,19,85,1.4,Summer tires,1,1,1,Moderate,7.2,0,0,50,-5.5,
Volkswagen,e-Golf,27.06.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.5,0,0,50,3.8,
Volkswagen,e-Golf,26.06.2018,2,85,0.3,Summer tires,1,0,0,Moderate,14.5,0,0,24,1.8,
Volkswagen,e-Golf,26.06.2018,21,85,1.6,Summer tires,1,0,1,Moderate,7.7,0,0,52,-5,
Volkswagen,e-Golf,26.06.2018,19,85,3,Summer tires,1,1,1,Moderate,15.9,0,0,48,3.2,
Volkswagen,e-Golf,25.06.2018,24,85,2,Summer tires,1,0,1,Moderate,8.4,0,0,37,-4.3,
Volkswagen,e-Golf,25.06.2018,19,85,3.2,Summer tires,1,1,1,Moderate,16.9,0,0,46,4.2,
Volkswagen,e-Golf,24.06.2018,4,85,0.5,Summer tires,1,0,0,Moderate,12.2,0,0,16,-0.5,
Volkswagen,e-Golf,23.06.2018,4,85,0.7,Summer tires,1,0,0,Moderate,16.9,0,0,26,4.2,
Volkswagen,e-Golf,23.06.2018,4,85,0.2,Summer tires,1,0,0,Moderate,5.5,0,0,26,-7.2,
Volkswagen,e-Golf,22.06.2018,22,85,1.7,Summer tires,1,0,1,Moderate,7.7,0,0,29,-5,
Volkswagen,e-Golf,22.06.2018,19,85,3.4,Summer tires,1,1,1,Moderate,17.7,0,0,49,5,
Volkswagen,e-Golf,21.06.2018,19,85,1.5,Summer tires,1,1,1,Moderate,8,0,0,33,-4.7,
Volkswagen,e-Golf,21.06.2018,19,85,3.3,Summer tires,1,1,1,Moderate,17.2,0,0,46,4.5,
Volkswagen,e-Golf,20.06.2018,5,85,0.5,Summer tires,1,0,0,Moderate,10.7,0,0,24,-2,
Volkswagen,e-Golf,20.06.2018,19,85,1.3,Summer tires,1,1,1,Moderate,7.1,0,0,38,-5.6,
Volkswagen,e-Golf,20.06.2018,19,85,3.2,Summer tires,1,1,1,Moderate,16.6,0,0,52,3.9,
Volkswagen,e-Golf,19.06.2018,23,85,3.3,Summer tires,1,0,1,Moderate,14.2,0,0,41,1.5,
Volkswagen,e-Golf,19.06.2018,15,85,1.6,Summer tires,1,0,0,Moderate,10.9,0,0,31,-1.8,
Volkswagen,e-Golf,19.06.2018,21,85,1.5,Summer tires,1,0,1,Moderate,7,0,0,49,-5.7,
Volkswagen,e-Golf,19.06.2018,3,85,0.5,Summer tires,1,0,0,Moderate,16.7,0,0,17,4,
Volkswagen,e-Golf,18.06.2018,29,85,2.4,Summer tires,1,0,1,Moderate,8.4,0,0,35,-4.3,
Volkswagen,e-Golf,18.06.2018,19,85,3.2,Summer tires,1,1,1,Moderate,16.6,0,0,49,3.9,
Volkswagen,e-Golf,17.06.2018,4,85,0.5,Summer tires,1,0,0,Moderate,11.3,0,0,26,-1.4,
Volkswagen,e-Golf,17.06.2018,4,85,0.5,Summer tires,1,0,0,Moderate,12,0,0,23,-0.7,
Volkswagen,e-Golf,17.06.2018,5,85,0.6,Summer tires,1,0,0,Moderate,11.4,0,0,22,-1.3,
Volkswagen,e-Golf,16.06.2018,22,85,1.4,Summer tires,1,0,1,Moderate,6.2,0,0,50,-6.5,
Volkswagen,e-Golf,16.06.2018,22,85,3.5,Summer tires,1,0,1,Moderate,16.1,0,0,46,3.4,
Volkswagen,e-Golf,15.06.2018,19,85,1.2,Summer tires,1,1,1,Moderate,6.4,0,0,44,-6.3,
Volkswagen,e-Golf,15.06.2018,19,85,3,Summer tires,1,1,1,Moderate,15.7,0,0,47,3,
Volkswagen,e-Golf,14.06.2018,22,85,2,Summer tires,1,0,1,Moderate,9.2,0,0,42,-3.5,
Volkswagen,e-Golf,14.06.2018,19,85,3.3,Summer tires,1,1,1,Moderate,17.3,0,0,48,4.6,
Volkswagen,e-Golf,13.06.2018,19,85,1.5,Summer tires,1,1,1,Moderate,7.7,0,0,48,-5,
Volkswagen,e-Golf,13.06.2018,19,85,3.2,Summer tires,1,1,1,Moderate,16.7,0,0,47,4,
Volkswagen,e-Golf,12.06.2018,2,85,0.3,Summer tires,1,0,0,Moderate,13.2,0,0,25,0.5,
Volkswagen,e-Golf,12.06.2018,21,85,1.6,Summer tires,1,0,1,Moderate,7.7,0,0,44,-5,
Volkswagen,e-Golf,12.06.2018,19,85,3,Summer tires,1,1,1,Moderate,16,0,0,45,3.3,
Volkswagen,e-Golf,11.06.2018,12,85,1.3,Summer tires,1,0,0,Moderate,11,0,0,29,-1.7,
Volkswagen,e-Golf,11.06.2018,5,85,0.6,Summer tires,1,0,0,Moderate,11.5,0,0,17,-1.2,
Volkswagen,e-Golf,11.06.2018,1,85,0.1,Summer tires,1,0,0,Moderate,9.1,0,0,14,-3.6,
Volkswagen,e-Golf,10.06.2018,20,85,2.1,Summer tires,1,1,1,Moderate,10.6,0,0,25,-2.1,
Volkswagen,e-Golf,09.06.2018,179,85,22.2,Summer tires,0,1,0,Moderate,12.4,0,0,78,-0.3,
Volkswagen,e-Golf,01.06.2018,217,85,25.2,Summer tires,0,1,0,Moderate,11.6,0,0,51,-1.1,
Volkswagen,e-Golf,01.06.2018,12,85,1.3,Summer tires,1,0,0,Moderate,10.9,0,0,30,-1.8,
Volkswagen,e-Golf,30.05.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.5,0,0,43,3.8,
Volkswagen,e-Golf,30.05.2018,35,85,2.8,Summer tires,1,0,1,Moderate,8.1,0,0,33,-4.6,
Volkswagen,e-Golf,29.05.2018,24,85,2.1,Summer tires,1,0,1,Moderate,8.7,0,0,40,-4,
Volkswagen,e-Golf,29.05.2018,19,85,3.1,Summer tires,1,1,1,Moderate,16.1,0,0,49,3.4,
Volkswagen,e-Golf,28.05.2018,19,85,1.3,Summer tires,1,1,1,Moderate,6.6,0,0,49,-6.1,
Volkswagen,e-Golf,28.05.2018,19,85,3,Summer tires,1,1,1,Moderate,15.8,0,0,43,3.1,
Volkswagen,e-Golf,27.05.2018,8,85,0.9,Summer tires,1,0,0,Moderate,11.4,0,0,29,-1.3,
Volkswagen,e-Golf,27.05.2018,9,85,1.1,Summer tires,1,0,0,Moderate,11.7,0,0,31,-1,
Volkswagen,e-Golf,26.05.2018,3,85,0.3,Summer tires,1,0,0,Moderate,11.3,0,0,16,-1.4,
Volkswagen,e-Golf,25.05.2018,22,85,1.5,Summer tires,1,0,1,Moderate,6.7,0,0,42,-6,
Volkswagen,e-Golf,25.05.2018,19,85,3.2,Summer tires,1,1,1,Moderate,16.8,0,0,46,4.1,
Volkswagen,e-Golf,24.05.2018,20,85,1.3,Summer tires,1,1,1,Moderate,6.7,0,0,48,-6,
Volkswagen,e-Golf,24.05.2018,19,85,3.2,Summer tires,1,1,1,Moderate,16.9,0,0,49,4.2,
Volkswagen,e-Golf,23.05.2018,19,85,1.3,Summer tires,1,1,1,Moderate,7.1,0,0,50,-5.6,
Volkswagen,e-Golf,23.05.2018,19,85,3.2,Summer tires,1,1,1,Moderate,16.7,0,0,47,4,
Volkswagen,e-Golf,22.05.2018,15,85,1.7,Summer tires,1,0,0,Moderate,11.5,0,0,38,-1.2,
Volkswagen,e-Golf,22.05.2018,21,85,1.5,Summer tires,1,0,1,Moderate,7.1,0,0,52,-5.6,
Volkswagen,e-Golf,22.05.2018,19,85,3,Summer tires,1,1,1,Moderate,16,0,0,48,3.3,
Volkswagen,e-Golf,21.05.2018,172,85,22.4,Summer tires,0,1,0,Moderate,13,0,0,72,0.3,
Volkswagen,e-Golf,21.05.2018,27,85,2.8,Summer tires,1,0,1,Moderate,10.3,0,0,28,-2.4,
Volkswagen,e-Golf,18.05.2018,169,85,18.1,Summer tires,0,1,0,Moderate,10.7,0,0,55,-2,
Volkswagen,e-Golf,17.05.2018,58,85,6.4,Summer tires,1,0,1,Moderate,11,0,0,27,-1.7,
Volkswagen,e-Golf,13.05.2018,10,85,1.1,Summer tires,1,0,0,Moderate,10.6,0,0,29,-2.1,
Volkswagen,e-Golf,13.05.2018,2,85,0.3,Summer tires,1,0,0,Moderate,14.9,0,0,19,2.2,
Volkswagen,e-Golf,12.05.2018,1,85,0.1,Summer tires,1,0,0,Moderate,14.5,0,0,20,1.8,
Volkswagen,e-Golf,12.05.2018,2,85,0.3,Summer tires,1,0,0,Moderate,12.8,0,0,6,0.1,
Volkswagen,e-Golf,11.05.2018,19,85,1.3,Summer tires,1,1,1,Moderate,7.1,0,0,49,-5.6,
Volkswagen,e-Golf,11.05.2018,22,85,3.7,Summer tires,1,0,1,Moderate,16.7,0,0,45,4,
Volkswagen,e-Golf,09.05.2018,22,85,1.5,Summer tires,1,0,1,Moderate,6.7,0,0,27,-6,
Volkswagen,e-Golf,09.05.2018,19,85,3,Summer tires,1,1,1,Moderate,16,0,0,48,3.3,
Volkswagen,e-Golf,08.05.2018,2,85,0.3,Summer tires,1,0,0,Moderate,13.5,0,0,28,0.8,
Volkswagen,e-Golf,08.05.2018,21,85,1.4,Summer tires,1,0,1,Moderate,6.9,0,0,41,-5.8,
Volkswagen,e-Golf,08.05.2018,22,85,3.5,Summer tires,1,0,1,Moderate,15.9,0,0,40,3.2,
Volkswagen,e-Golf,07.05.2018,19,85,3.3,Summer tires,1,1,1,Moderate,17.3,0,0,38,4.6,
Volkswagen,e-Golf,07.05.2018,22,85,1.9,Summer tires,1,0,1,Moderate,8.7,0,0,38,-4,
Volkswagen,e-Golf,06.05.2018,183,85,26.7,Summer tires,0,1,0,Moderate,14.6,0,0,42,1.9,
Volkswagen,e-Golf,06.05.2018,151,85,15.4,Summer tires,0,1,0,Moderate,10.2,0,0,77,-2.5,
Volkswagen,e-Golf,05.05.2018,159,85,20.7,Summer tires,0,1,0,Moderate,13,0,0,71,0.3,
Volkswagen,e-Golf,05.05.2018,159,85,16.9,Summer tires,0,1,0,Moderate,10.6,0,0,79,-2.1,
Volkswagen,e-Golf,04.05.2018,39,85,4.7,Summer tires,1,0,1,Moderate,12.1,0,0,61,-0.6,
Volkswagen,e-Golf,04.05.2018,43,85,5,Summer tires,1,0,1,Moderate,11.6,0,0,43,-1.1,
Volkswagen,e-Golf,04.05.2018,24,85,4.1,Summer tires,1,0,1,Moderate,17,0,0,35,4.3,
Volkswagen,e-Golf,03.05.2018,22,85,1.6,Summer tires,1,0,1,Moderate,7.2,0,0,34,-5.5,
Volkswagen,e-Golf,03.05.2018,19,85,3.4,Summer tires,1,1,1,Moderate,17.7,0,0,41,5,
Volkswagen,e-Golf,02.05.2018,525,85,64,Summer tires,0,1,0,Moderate,12.2,0,0,71,-0.5,
Volkswagen,e-Golf,30.04.2018,270,85,31.3,Summer tires,0,1,0,Moderate,11.6,0,0,67,-1.1,
